통제군,처치군,이벤트 시점,증가&감소여부,퍼센트
답십리,동대문역사문화공원역,202312,감소,4.86
답십리,동대문역사문화공원역,202401,감소,2.65
답십리,동대문역사문화공원역,202402,감소,1.7
답십리,동대문역사문화공원역,202403,증가,0.91
답십리,동대문역사문화공원역,202404,증가,4.47
답십리,동대문역사문화공원역,202405,증가,5.4
답십리,동대문역사문화공원역,202406,증가,6.89
답십리,동대문역사문화공원역,202407,증가,8.86
뚝섬,동대문역사문화공원역,202306,증가,10.78
뚝섬,동대문역사문화공원역,202307,증가,9.63
뚝섬,동대문역사문화공원역,202308,증가,6.24
뚝섬,동대문역사문화공원역,202309,증가,5.02
뚝섬,동대문역사문화공원역,202310,증가,5.56
뚝섬,동대문역사문화공원역,202311,증가,4.93
뚝섬,동대문역사문화공원역,202312,증가,5.87
뚝섬,동대문역사문화공원역,202401,증가,6.79
뚝섬,동대문역사문화공원역,202402,증가,6.54
뚝섬,동대문역사문화공원역,202403,증가,7.06
뚝섬,동대문역사문화공원역,202404,증가,9.4
뚝섬,동대문역사문화공원역,202405,증가,14.12
뚝섬,동대문역사문화공원역,202406,증가,14.7
뚝섬,동대문역사문화공원역,202407,증가,16.49
마장동,동대문역사문화공원역,202306,증가,20.51
마장동,동대문역사문화공원역,202307,증가,14.13
마장동,동대문역사문화공원역,202308,증가,11.91
마장동,동대문역사문화공원역,202309,증가,10.27
마장동,동대문역사문화공원역,202310,증가,23.31
마장동,동대문역사문화공원역,202311,증가,23.42
마장동,동대문역사문화공원역,202312,증가,20.34
마장동,동대문역사문화공원역,202401,증가,22.03
마장동,동대문역사문화공원역,202402,증가,23.33
마장동,동대문역사문화공원역,202403,증가,27.69
마장동,동대문역사문화공원역,202404,증가,28.29
마장동,동대문역사문화공원역,202405,증가,25.58
마장동,동대문역사문화공원역,202406,증가,23.22
마장동,동대문역사문화공원역,202407,증가,21.06
미아사거리,동대문역사문화공원역,202403,증가,2.23
미아사거리,동대문역사문화공원역,202404,증가,3.46
미아사거리,동대문역사문화공원역,202405,증가,2.28
미아사거리,동대문역사문화공원역,202406,증가,2.6
미아사거리,동대문역사문화공원역,202407,증가,3.06
방배역,동대문역사문화공원역,202308,감소,2.78
방배역,동대문역사문화공원역,202309,감소,2.31
방배역,동대문역사문화공원역,202310,감소,1.07
방배역,동대문역사문화공원역,202311,감소,1.17
방배역,동대문역사문화공원역,202312,감소,1.15
방배역,동대문역사문화공원역,202401,감소,1.75
방배역,동대문역사문화공원역,202402,감소,2.39
방배역,동대문역사문화공원역,202403,감소,2.56
방배역,동대문역사문화공원역,202404,감소,0.6
방배역,동대문역사문화공원역,202405,증가,0.79
방배역,동대문역사문화공원역,202406,증가,2.84
방배역,동대문역사문화공원역,202407,증가,4.32
서면역,동대문역사문화공원역,202306,증가,87.78
서면역,동대문역사문화공원역,202307,증가,82.36
서면역,동대문역사문화공원역,202308,증가,81.93
서면역,동대문역사문화공원역,202401,증가,84.95
서면역,동대문역사문화공원역,202402,증가,98.39
서면역,동대문역사문화공원역,202403,증가,114.27
서면역,동대문역사문화공원역,202404,증가,127.07
서면역,동대문역사문화공원역,202405,증가,134.4
서면역,동대문역사문화공원역,202406,증가,139.09
성수,동대문역사문화공원역,202306,증가,5.79
성수,동대문역사문화공원역,202307,증가,4.44
성수,동대문역사문화공원역,202308,증가,3.34
성수,동대문역사문화공원역,202309,증가,1.69
성수,동대문역사문화공원역,202310,증가,2.18
성수,동대문역사문화공원역,202311,증가,1.02
성수,동대문역사문화공원역,202312,증가,0.78
성수,동대문역사문화공원역,202401,증가,2.74
성수,동대문역사문화공원역,202402,증가,2.77
성수,동대문역사문화공원역,202403,증가,3.18
성수,동대문역사문화공원역,202404,증가,4.27
성수,동대문역사문화공원역,202405,증가,4.73
성수,동대문역사문화공원역,202406,증가,4.51
성수,동대문역사문화공원역,202407,증가,4.9
신금호,동대문역사문화공원역,202306,증가,8.37
신금호,동대문역사문화공원역,202307,증가,8.49
신금호,동대문역사문화공원역,202308,증가,9.26
신금호,동대문역사문화공원역,202309,증가,9.61
신금호,동대문역사문화공원역,202310,증가,10.44
신금호,동대문역사문화공원역,202311,증가,9.33
신금호,동대문역사문화공원역,202312,증가,8.62
신금호,동대문역사문화공원역,202401,증가,9.59
신금호,동대문역사문화공원역,202402,증가,10.14
신금호,동대문역사문화공원역,202403,증가,9.02
신금호,동대문역사문화공원역,202404,증가,10.66
신금호,동대문역사문화공원역,202405,증가,12.19
신금호,동대문역사문화공원역,202406,증가,14.28
신금호,동대문역사문화공원역,202407,증가,15.59
압구정로데오,동대문역사문화공원역,202309,감소,3.44
압구정로데오,동대문역사문화공원역,202310,감소,2.69
압구정로데오,동대문역사문화공원역,202311,감소,2.8
압구정로데오,동대문역사문화공원역,202312,감소,3.42
압구정로데오,동대문역사문화공원역,202401,감소,3.07
압구정로데오,동대문역사문화공원역,202402,감소,2.47
압구정로데오,동대문역사문화공원역,202403,감소,1.95
압구정로데오,동대문역사문화공원역,202404,감소,1.15
압구정로데오,동대문역사문화공원역,202405,감소,1.09
압구정로데오,동대문역사문화공원역,202406,감소,0.69
압구정로데오,동대문역사문화공원역,202407,감소,0.08
오남,동대문역사문화공원역,202311,증가,25.64
오남,동대문역사문화공원역,202312,증가,18.93
오남,동대문역사문화공원역,202405,증가,2.36
오남,동대문역사문화공원역,202406,증가,6.74
오남,동대문역사문화공원역,202407,증가,3.74
옥수,동대문역사문화공원역,202306,감소,12.42
옥수,동대문역사문화공원역,202307,감소,11.84
옥수,동대문역사문화공원역,202308,감소,10.07
옥수,동대문역사문화공원역,202309,감소,10.23
옥수,동대문역사문화공원역,202310,감소,7.37
옥수,동대문역사문화공원역,202311,감소,8.05
옥수,동대문역사문화공원역,202312,감소,8.81
옥수,동대문역사문화공원역,202401,감소,7.19
옥수,동대문역사문화공원역,202402,감소,7.51
옥수,동대문역사문화공원역,202403,감소,6.54
옥수,동대문역사문화공원역,202404,감소,1.51
옥수,동대문역사문화공원역,202405,감소,1.88
옥수,동대문역사문화공원역,202406,감소,0.91
옥수,동대문역사문화공원역,202407,감소,0.44
왕십리,동대문역사문화공원역,202306,증가,4.03
왕십리,동대문역사문화공원역,202307,증가,2.5
왕십리,동대문역사문화공원역,202308,증가,2.97
왕십리,동대문역사문화공원역,202309,증가,3.15
왕십리,동대문역사문화공원역,202310,증가,4.42
왕십리,동대문역사문화공원역,202311,증가,2.79
왕십리,동대문역사문화공원역,202312,증가,2.59
왕십리,동대문역사문화공원역,202401,증가,3.37
왕십리,동대문역사문화공원역,202402,증가,3.8
왕십리,동대문역사문화공원역,202403,증가,4.62
왕십리,동대문역사문화공원역,202404,증가,6.89
왕십리,동대문역사문화공원역,202405,증가,6.92
왕십리,동대문역사문화공원역,202406,증가,7.73
왕십리,동대문역사문화공원역,202407,증가,9.66
자양,동대문역사문화공원역,202403,증가,7.29
자양,동대문역사문화공원역,202404,증가,12.32
자양,동대문역사문화공원역,202405,증가,8.33
자양,동대문역사문화공원역,202406,증가,6.54
장한평자동차,동대문역사문화공원역,202306,감소,21.1
장한평자동차,동대문역사문화공원역,202307,감소,23.04
장한평자동차,동대문역사문화공원역,202308,감소,24.35
장한평자동차,동대문역사문화공원역,202309,감소,24.02
장한평자동차,동대문역사문화공원역,202310,감소,23.09
장한평자동차,동대문역사문화공원역,202311,감소,24.93
장한평자동차,동대문역사문화공원역,202312,감소,25.33
장한평자동차,동대문역사문화공원역,202401,감소,23.92
장한평자동차,동대문역사문화공원역,202402,감소,22.34
장한평자동차,동대문역사문화공원역,202403,감소,22.18
장한평자동차,동대문역사문화공원역,202404,감소,22.09
장한평자동차,동대문역사문화공원역,202405,감소,24.04
장한평자동차,동대문역사문화공원역,202406,감소,26.63
장한평자동차,동대문역사문화공원역,202407,감소,28.64
풍산지구,동대문역사문화공원역,202306,증가,2.6
풍산지구,동대문역사문화공원역,202307,감소,1.37
풍산지구,동대문역사문화공원역,202308,증가,0.27
풍산지구,동대문역사문화공원역,202309,증가,0.93
풍산지구,동대문역사문화공원역,202310,증가,0.51
풍산지구,동대문역사문화공원역,202311,감소,2.42
풍산지구,동대문역사문화공원역,202312,감소,2.23
풍산지구,동대문역사문화공원역,202401,증가,0.69
풍산지구,동대문역사문화공원역,202402,증가,2.03
풍산지구,동대문역사문화공원역,202403,증가,0.46
풍산지구,동대문역사문화공원역,202404,증가,2.95
풍산지구,동대문역사문화공원역,202405,증가,3.59
풍산지구,동대문역사문화공원역,202406,증가,4.69
풍산지구,동대문역사문화공원역,202407,증가,4.28
한양대,동대문역사문화공원역,202306,증가,19.11
한양대,동대문역사문화공원역,202307,증가,18.97
한양대,동대문역사문화공원역,202308,증가,10.82
한양대,동대문역사문화공원역,202309,증가,3.44
한양대,동대문역사문화공원역,202310,증가,6.5
한양대,동대문역사문화공원역,202311,증가,7.01
한양대,동대문역사문화공원역,202312,증가,12.56
한양대,동대문역사문화공원역,202401,증가,16.58
한양대,동대문역사문화공원역,202402,증가,13.81
한양대,동대문역사문화공원역,202403,증가,11.86
한양대,동대문역사문화공원역,202404,증가,19.41
한양대,동대문역사문화공원역,202405,증가,23.29
한양대,동대문역사문화공원역,202406,증가,28.66
한양대,동대문역사문화공원역,202407,증가,31.8
행당,동대문역사문화공원역,202306,증가,2.31
행당,동대문역사문화공원역,202307,증가,0.15
행당,동대문역사문화공원역,202308,증가,0.51
행당,동대문역사문화공원역,202309,감소,0.02
행당,동대문역사문화공원역,202310,증가,2.06
행당,동대문역사문화공원역,202311,증가,0.79
행당,동대문역사문화공원역,202312,증가,2.41
행당,동대문역사문화공원역,202401,증가,3.27
행당,동대문역사문화공원역,202402,증가,3.14
행당,동대문역사문화공원역,202403,증가,3.04
행당,동대문역사문화공원역,202404,증가,3.43
행당,동대문역사문화공원역,202405,증가,2.4
행당,동대문역사문화공원역,202406,증가,2.01
행당,동대문역사문화공원역,202407,증가,2.41
화양시장,동대문역사문화공원역,202307,증가,18.81
화양시장,동대문역사문화공원역,202308,증가,18.16
화양시장,동대문역사문화공원역,202309,증가,20.58
화양시장,동대문역사문화공원역,202310,증가,20.73
화양시장,동대문역사문화공원역,202311,증가,18.83
화양시장,동대문역사문화공원역,202312,증가,19.12
화양시장,동대문역사문화공원역,202401,증가,22.38
화양시장,동대문역사문화공원역,202402,증가,20.69
건대입구,뚝섬,202306,감소,32.71
건대입구,뚝섬,202307,감소,33.52
건대입구,뚝섬,202308,감소,33.13
건대입구,뚝섬,202309,감소,36.17
건대입구,뚝섬,202310,감소,39.35
건대입구,뚝섬,202311,감소,43.75
건대입구,뚝섬,202312,감소,49.08
건대입구,뚝섬,202401,감소,52.77
건대입구,뚝섬,202402,감소,39.87
건대입구,뚝섬,202403,감소,34.31
건대입구,뚝섬,202404,감소,30.97
건대입구,뚝섬,202405,감소,33.46
건대입구,뚝섬,202406,감소,32.07
건대입구,뚝섬,202407,감소,30.58
금남시장,뚝섬,202306,감소,7.83
금남시장,뚝섬,202307,감소,6.24
금남시장,뚝섬,202308,감소,3.31
금남시장,뚝섬,202309,감소,1.79
금남시장,뚝섬,202310,증가,0.79
금남시장,뚝섬,202311,증가,0.42
금남시장,뚝섬,202312,감소,1.05
